# group,element,VR,keyword,VM,name
0020,9245,FL,NominalPercentageOfRespiratoryPhase,1,"Nominal Percentage of Respiratory Phase"
0020,9246,FL,StartingRespiratoryAmplitude,1,"Starting Respiratory Amplitude"
0020,9247,CS,StartingRespiratoryPhase,1,"Starting Respiratory Phase"
0020,9248,FL,EndingRespiratoryAmplitude,1,"Ending Respiratory Amplitude"
0020,9249,CS,EndingRespiratoryPhase,1,"Ending Respiratory Phase"
0020,9250,CS,RespiratoryTriggerType,1,"Respiratory Trigger Type"
0020,9251,FD,RRIntervalTimeNominal,1,"R-R Interval Time Nominal"
0020,9252,FD,ActualCardiacTriggerDelayTime,1,"Actual Cardiac Trigger Delay Time"
0020,9253,SQ,RespiratorySynchronizationSequence,1,"Respiratory Synchronization Sequence"
0020,9254,FD,RespiratoryIntervalTime,1,"Respiratory Interval Time"
0020,9255,FD,NominalRespiratoryTriggerDelayTime,1,"Nominal Respiratory Trigger Delay Time"
0020,9256,FD,RespiratoryTriggerDelayThreshold,1,"Respiratory Trigger Delay Threshold"
0020,9257,FD,ActualRespiratoryTriggerDelayTime,1,"Actual Respiratory Trigger Delay Time"
0020,9301,FD,ImagePositionVolume,3,"Image Position (Volume)"
0020,9302,FD,ImageOrientationVolume,6,"Image Orientation (Volume)"
0020,9307,CS,UltrasoundAcquisitionGeometry,1,"Ultrasound Acquisition Geometry"
0020,9308,FD,ApexPosition,3,"Apex Position"
0020,9309,FD,VolumeToTransducerMappingMatrix,16,"Volume to Transducer Mapping Matrix"
0020,930a,FD,VolumeToTableMappingMatrix,16,"Volume to Table Mapping Matrix"
0020,930b,CS,VolumeToTransducerRelationship,1,"Volume to Transducer Relationship"
0020,930c,CS,PatientFrameOfReferenceSource,1,"Patient Frame of Reference Source"
0020,930d,FD,TemporalPositionTimeOffset,1,"Temporal Position Time Offset"
0020,930e,SQ,PlanePositionVolumeSequence,1,"Plane Position (Volume) Sequence"
0020,930f,SQ,PlaneOrientationVolumeSequence,1,"Plane Orientation (Volume) Sequence"
0020,9310,SQ,TemporalPositionSequence,1,"Temporal Position Sequence"
0020,9311,CS,DimensionOrganizationType,1,"Dimension Organization Type"
0020,9312,UI,VolumeFrameOfReferenceUID,1,"Volume Frame of Reference UID"
0020,9313,UI,TableFrameOfReferenceUID,1,"Table Frame of Reference UID"
0020,9421,LO,DimensionDescriptionLabel,1,"Dimension Description Label"
0020,9450,SQ,PatientOrientationInFrameSequence,1,"Patient Orientation in Frame Sequence"
0020,9453,LO,FrameLabel,1,"Frame Label"
0020,9518,US,AcquisitionIndex,1-n,"Acquisition Index"
0020,9529,SQ,ContributingSOPInstancesReferenceSequence,1,"Contributing SOP Instances Reference Sequence"
0020,9536,US,ReconstructionIndex,1,"Reconstruction Index"
0022,0001,US,LightPathFilterPassThroughWavelength,1,"Light Path Filter Pass-Through Wavelength"
0022,0002,US,LightPathFilterPassBand,2,"Light Path Filter Pass Band"
0022,0003,US,ImagePathFilterPassThroughWavelength,1,"Image Path Filter Pass-Through Wavelength"
0022,0004,US,ImagePathFilterPassBand,2,"Image Path Filter Pass Band"
0022,0005,CS,PatientEyeMovementCommanded,1,"Patient Eye Movement Commanded"
0022,0006,SQ,PatientEyeMovementCommandCodeSequence,1,"Patient Eye Movement Command Code Sequence"
0022,0007,FL,SphericalLensPower,1,"Spherical Lens Power"
0022,0008,FL,CylinderLensPower,1,"Cylinder Lens Power"
0022,0009,FL,CylinderAxis,1,"Cylinder Axis"
0022,000a,FL,EmmetropicMagnification,1,"Emmetropic Magnification"
0022,000b,FL,IntraOcularPressure,1,"Intra Ocular Pressure"
0022,000c,FL,HorizontalFieldOfView,1,"Horizontal Field of View"
0022,000d,CS,PupilDilated,1,"Pupil Dilated"
0022,000e,FL,DegreeOfDilation,1,"Degree of Dilation"
0022,0010,FL,StereoBaselineAngle,1,"Stereo Baseline Angle"
0022,0011,FL,StereoBaselineDisplacement,1,"Stereo Baseline Displacement"
0022,0012,FL,StereoHorizontalPixelOffset,1,"Stereo Horizontal Pixel Offset"
0022,0013,FL,StereoVerticalPixelOffset,1,"Stereo Vertical Pixel Offset"
0022,0014,FL,StereoRotation,1,"Stereo Rotation"
0022,0015,SQ,AcquisitionDeviceTypeCodeSequence,1,"Acquisition Device Type Code Sequence"
0022,0016,SQ,IlluminationTypeCodeSequence,1,"Illumination Type Code Sequence"
0022,0017,SQ,LightPathFilterTypeStackCodeSequence,1,"Light Path Filter Type Stack Code Sequence"
0022,0018,SQ,ImagePathFilterTypeStackCodeSequence,1,"Image Path Filter Type Stack Code Sequence"
0022,0019,SQ,LensesCodeSequence,1,"Lenses Code Sequence"
0022,001a,SQ,ChannelDescriptionCodeSequence,1,"Channel Description Code Sequence"
0022,001b,SQ,RefractiveStateSequence,1,"Refractive State Sequence"
0022,001c,SQ,MydriaticAgentCodeSequence,1,"Mydriatic Agent Code Sequence"
0022,001d,SQ,RelativeImagePositionCodeSequence,1,"Relative Image Position Code Sequence"
0022,001e,FL,CameraAngleOfView,1,"Camera Angle of View"
0022,0020,SQ,StereoPairsSequence,1,"Stereo Pairs Sequence"
0022,0021,SQ,LeftImageSequence,1,"Left Image Sequence"
0022,0022,SQ,RightImageSequence,1,"Right Image Sequence"
0022,0028,CS,StereoPairsPresent,1,"Stereo Pairs Present"
0022,0030,FL,AxialLengthOfTheEye,1,"Axial Length of the Eye"
0022,0031,SQ,OphthalmicFrameLocationSequence,1,"Ophthalmic Frame Location Sequence"
0022,0032,FL,ReferenceCoordinates,2-2n,"Reference Coordinates"
0022,0035,FL,DepthSpatialResolution,1,"Depth Spatial Resolution"
0022,0036,FL,MaximumDepthDistortion,1,"Maximum Depth Distortion"
0022,0037,FL,AlongScanSpatialResolution,1,"Along-scan Spatial Resolution"
0022,0038,FL,MaximumAlongScanDistortion,1,"Maximum Along-scan Distortion"
0022,0039,CS,OphthalmicImageOrientation,1,"Ophthalmic Image Orientation"
0022,0041,FL,DepthOfTransverseImage,1,"Depth of Transverse Image"
0022,0042,SQ,MydriaticAgentConcentrationUnitsSequence,1,"Mydriatic Agent Concentration Units Sequence"
0022,0048,FL,AcrossScanSpatialResolution,1,"Across-scan Spatial Resolution"
0022,0049,FL,MaximumAcrossScanDistortion,1,"Maximum Across-scan Distortion"
0022,004e,DS,MydriaticAgentConcentration,1,"Mydriatic Agent Concentration"
0022,0055,FL,IlluminationWaveLength,1,"Illumination Wave Length"
0022,0056,FL,IlluminationPower,1,"Illumination Power"
0022,0057,FL,IlluminationBandwidth,1,"Illumination Bandwidth"
0022,0058,SQ,MydriaticAgentSequence,1,"Mydriatic Agent Sequence"
0022,1007,SQ,OphthalmicAxialMeasurementsRightEyeSequence,1,"Ophthalmic Axial Measurements Right Eye Sequence"
0022,1008,SQ,OphthalmicAxialMeasurementsLeftEyeSequence,1,"Ophthalmic Axial Measurements Left Eye Sequence"
0022,1009,CS,OphthalmicAxialMeasurementsDeviceType,1,"Ophthalmic Axial Measurements Device Type"
0022,1010,CS,OphthalmicAxialLengthMeasurementsType,1,"Ophthalmic Axial Length Measurements Type"
0022,1012,SQ,OphthalmicAxialLengthSequence,1,"Ophthalmic Axial Length Sequence"
0022,1019,FL,OphthalmicAxialLength,1,"Ophthalmic Axial Length"
0022,1024,SQ,LensStatusCodeSequence,1,"Lens Status Code Sequence"
0022,1025,SQ,VitreousStatusCodeSequence,1,"Vitreous Status Code Sequence"
0022,1028,SQ,IOLFormulaCodeSequence,1,"IOL Formula Code Sequence"
0022,1029,LO,IOLFormulaDetail,1,"IOL Formula Detail"
0022,1033,FL,KeratometerIndex,1,"Keratometer Index"
0022,1035,SQ,SourceOfOphthalmicAxialLengthCodeSequence,1,"Source of Ophthalmic Axial Length Code Sequence"
0022,1037,FL,TargetRefraction,1,"Target Refraction"
0022,1039,CS,RefractiveProcedureOccurred,1,"Refractive Procedure Occurred"
0022,1040,SQ,RefractiveSurgeryTypeCodeSequence,1,"Refractive Surgery Type Code Sequence"
0022,1044,SQ,OphthalmicUltrasoundMethodCodeSequence,1,"Ophthalmic Ultrasound Method Code Sequence"
0022,1050,SQ,OphthalmicAxialLengthMeasurementsSequence,1,"Ophthalmic Axial Length Measurements Sequence"
0022,1053,FL,IOLPower,1,"IOL Power"
0022,1054,FL,PredictedRefractiveError,1,"Predicted Refractive Error"
0022,1059,FL,OphthalmicAxialLengthVelocity,1,"Ophthalmic Axial Length Velocity"
0022,1065,LO,LensStatusDescription,1,"Lens Status Description"
0022,1066,LO,VitreousStatusDescription,1,"Vitreous Status Description"
0022,1090,SQ,IOLPowerSequence,1,"IOL Power Sequence"
0022,1092,SQ,LensConstantSequence,1,"Lens Constant Sequence"
0022,1093,LO,IOLManufacturer,1,"IOL Manufacturer"
0022,1094,LO,LensConstantDescription,1,"Lens Constant Description"
0022,1095,LO,ImplantName,1,"Implant Name"
0022,1096,SQ,KeratometryMeasurementTypeCodeSequence,1,"Keratometry Measurement Type Code Sequence"
0022,1097,LO,ImplantPartNumber,1,"Implant Part Number"
0022,1100,SQ,ReferencedOphthalmicAxialMeasurementsSequence,1,"Referenced Ophthalmic Axial Measurements Sequence"
0022,1101,SQ,OphthalmicAxialLengthMeasurementsSegmentNameCodeSequence,1,"Ophthalmic Axial Length Measurements Segment Name Code Sequence"
0022,1103,SQ,RefractiveErrorBeforeRefractiveSurgeryCodeSequence,1,"Refractive Error Before Refractive Surgery Code Sequence"
0022,1121,FL,IOLPowerForExactEmmetropia,1,"IOL Power For Exact Emmetropia"
0022,1122,FL,IOLPowerForExactTargetRefraction,1,"IOL Power For Exact Target Refraction"
0022,1125,SQ,AnteriorChamberDepthDefinitionCodeSequence,1,"Anterior Chamber Depth Definition Code Sequence"
0022,1127,SQ,LensThicknessSequence,1,"Lens Thickness Sequence"
0022,1128,SQ,AnteriorChamberDepthSequence,1,"Anterior Chamber Depth Sequence"
0022,1130,FL,LensThickness,1,"Lens Thickness"
0022,1131,FL,AnteriorChamberDepth,1,"Anterior Chamber Depth"
0022,1132,SQ,SourceOfLensThicknessDataCodeSequence,1,"Source of Lens Thickness Data Code Sequence"
0022,1133,SQ,SourceOfAnteriorChamberDepthDataCodeSequence,1,"Source of Anterior Chamber Depth Data Code Sequence"
0022,1134,SQ,SourceOfRefractiveMeasurementsSequence,1,"Source of Refractive Measurements Sequence"
0022,1135,SQ,SourceOfRefractiveMeasurementsCodeSequence,1,"Source of Refractive Measurements Code Sequence"
0022,1140,CS,OphthalmicAxialLengthMeasurementModified,1,"Ophthalmic Axial Length Measurement Modified"
0022,1150,SQ,OphthalmicAxialLengthDataSourceCodeSequence,1,"Ophthalmic Axial Length Data Source Code Sequence"
0022,1153,SQ,OphthalmicAxialLengthAcquisitionMethodCodeSequence,1,"Ophthalmic Axial Length Acquisition Method Code Sequence"
0022,1155,FL,SignalToNoiseRatio,1,"Signal to Noise Ratio"
0022,1159,LO,OphthalmicAxialLengthDataSourceDescription,1,"Ophthalmic Axial Length Data Source Description"
0022,1210,SQ,OphthalmicAxialLengthMeasurementsTotalLengthSequence,1,"Ophthalmic Axial Length Measurements Total Length Sequence"
0022,1211,SQ,OphthalmicAxialLengthMeasurementsSegmentalLengthSequence,1,"Ophthalmic Axial Length Measurements Segmental Length Sequence"
0022,1212,SQ,OphthalmicAxialLengthMeasurementsLengthSummationSequence,1,"Ophthalmic Axial Length Measurements Length Summation Sequence"
0022,1220,SQ,UltrasoundOphthalmicAxialLengthMeasurementsSequence,1,"Ultrasound Ophthalmic Axial Length Measurements Sequence"
0022,1225,SQ,OpticalOphthalmicAxialLengthMeasurementsSequence,1,"Optical Ophthalmic Axial Length Measurements Sequence"
0022,1230,SQ,UltrasoundSelectedOphthalmicAxialLengthSequence,1,"Ultrasound Selected Ophthalmic Axial Length Sequence"
0022,1250,SQ,OphthalmicAxialLengthSelectionMethodCodeSequence,1,"Ophthalmic Axial Length Selection Method Code Sequence"
0022,1255,SQ,OpticalSelectedOphthalmicAxialLengthSequence,1,"Optical Selected Ophthalmic Axial Length Sequence"
0022,1257,SQ,SelectedSegmentalOphthalmicAxialLengthSequence,1,"Selected Segmental Ophthalmic Axial Length Sequence"
0022,1260,SQ,SelectedTotalOphthalmicAxialLengthSequence,1,"Selected Total Ophthalmic Axial Length Sequence"
0022,1262,SQ,OphthalmicAxialLengthQualityMetricSequence,1,"Ophthalmic Axial Length Quality Metric Sequence"
0022,1265,SQ,OphthalmicAxialLengthQualityMetricTypeCodeSequence,1,"Ophthalmic Axial Length Quality Metric Type Code Sequence"
0022,1273,LO,OphthalmicAxialLengthQualityMetricTypeDescription,1,"Ophthalmic Axial Length Quality Metric Type Description"
0022,1300,SQ,IntraocularLensCalculationsRightEyeSequence,1,"Intraocular Lens Calculations Right Eye Sequence"
0022,1310,SQ,IntraocularLensCalculationsLeftEyeSequence,1,"Intraocular Lens Calculations Left Eye Sequence"
0022,1330,SQ,ReferencedOphthalmicAxialLengthMeasurementQCImageSequence,1,"Referenced Ophthalmic Axial Length Measurement QC Image Sequence"
0022,1415,CS,OphthalmicMappingDeviceType,1,"Ophthalmic Mapping Device Type"
0022,1420,SQ,AcquisitionMethodCodeSequence,1,"Acquisition Method Code Sequence"
0022,1423,SQ,AcquisitionMethodAlgorithmSequence,1,"Acquisition Method Algorithm Sequence"
0022,1436,SQ,OphthalmicThicknessMapTypeCodeSequence,1,"Ophthalmic Thickness Map Type Code Sequence"
0022,1443,SQ,OphthalmicThicknessMappingNormalsSequence,1,"Ophthalmic Thickness Mapping Normals Sequence"
0022,1445,SQ,RetinalThicknessDefinitionCodeSequence,1,"Retinal Thickness Definition Code Sequence"
0022,1450,SQ,PixelValueMappingToCodedConceptSequence,1,"Pixel Value Mapping to Coded Concept Sequence"
0022,1452,US or SS,MappedPixelValue,1,"Mapped Pixel Value"
0022,1454,LO,PixelValueMappingExplanation,1,"Pixel Value Mapping Explanation"
0022,1458,SQ,OphthalmicThicknessMapQualityThresholdSequence,1,"Ophthalmic Thickness Map Quality Threshold Sequence"
0022,1460,FL,OphthalmicThicknessMapThresholdQualityRating,1,"Ophthalmic Thickness Map Threshold Quality Rating"
0022,1463,FL,AnatomicStructureReferencePoint,2,"Anatomic Structure Reference Point"
0022,1465,SQ,RegistrationToLocalizerSequence,1,"Registration to Localizer Sequence"
0022,1466,CS,RegisteredLocalizerUnits,1,"Registered Localizer Units"
0022,1467,FL,RegisteredLocalizerTopLeftHandCorner,2,"Registered Localizer Top Left Hand Corner"
0022,1468,FL,RegisteredLocalizerBottomRightHandCorner,2,"Registered Localizer Bottom Right Hand Corner"
0022,1470,SQ,OphthalmicThicknessMapQualityRatingSequence,1,"Ophthalmic Thickness Map Quality Rating Sequence"
0022,1472,SQ,RelevantOPTAttributesSequence,1,"Relevant OPT Attributes Sequence"
0022,1512,SQ,TransformationMethodCodeSequence,1,"Transformation Method Code Sequence"
0022,1513,SQ,TransformationAlgorithmSequence,1,"Transformation Algorithm Sequence"
0022,1515,CS,OphthalmicAxialLengthMethod,1,"Ophthalmic Axial Length Method"
0022,1517,FL,OphthalmicFOV,1,"Ophthalmic FOV"
0022,1518,SQ,TwoDimensionalToThreeDimensionalMapSequence,1,"Two Dimensional to Three Dimensional Map Sequence"
0022,1525,SQ,WideFieldOphthalmicPhotographyQualityRatingSequence,1,"Wide Field Ophthalmic Photography Quality Rating Sequence"
0022,1526,SQ,WideFieldOphthalmicPhotographyQualityThresholdSequence,1,"Wide Field Ophthalmic Photography Quality Threshold Sequence"
0022,1527,FL,WideFieldOphthalmicPhotographyThresholdQualityRating,1,"Wide Field Ophthalmic Photography Threshold Quality Rating"
0022,1528,FL,XCoordinatesCenterPixelViewAngle,1,"X Coordinates Center Pixel View Angle"
0022,1529,FL,YCoordinatesCenterPixelViewAngle,1,"Y Coordinates Center Pixel View Angle"
0022,1530,UL,NumberOfMapPoints,1,"Number of Map Points"
0022,1531,OF,TwoDimensionalToThreeDimensionalMapData,1,"Two Dimensional to Three Dimensional Map Data"
0022,1612,SQ,DerivationAlgorithmSequence,1,"Derivation Algorithm Sequence"
0022,1615,SQ,OphthalmicImageTypeCodeSequence,1,"Ophthalmic Image Type Code Sequence"
0022,1616,LO,OphthalmicImageTypeDescription,1,"Ophthalmic Image Type Description"
0022,1618,SQ,ScanPatternTypeCodeSequence,1,"Scan Pattern Type Code Sequence"
0022,1620,SQ,ReferencedSurfaceMeshIdentificationSequence,1,"Referenced Surface Mesh Identification Sequence"
0022,1622,CS,OphthalmicVolumetricPropertiesFlag,1,"Ophthalmic Volumetric Properties Flag"
0022,1624,FL,OphthalmicAnatomicReferencePointXCoordinate,1,"Ophthalmic Anatomic Reference Point X-Coordinate"
0022,1626,FL,OphthalmicAnatomicReferencePointYCoordinate,1,"Ophthalmic Anatomic Reference Point Y-Coordinate"
0022,1628,SQ,OphthalmicEnFaceImageQualityRatingSequence,1,"Ophthalmic En Face Image Quality Rating Sequence"
0022,1630,DS,QualityThreshold,1,"Quality Threshold"
0022,1640,SQ,OCTBscanAnalysisAcquisitionParametersSequence,1,"OCT B-scan Analysis Acquisition Parameters Sequence"
0022,1642,UL,NumberofBscansPerFrame,1,"Number of B-scans Per Frame"
0022,1643,FL,BscanSlabThickness,1,"B-scan Slab Thickness"
0022,1644,FL,DistanceBetweenBscanSlabs,1,"Distance Between B-scan Slabs"
0022,1645,FL,BscanCycleTime,1,"B-scan Cycle Time"
0022,1646,FL,BscanCycleTimeVector,1-n,"B-scan Cycle Time Vector"
0022,1649,FL,AscanRate,1,"A-scan Rate"
0022,1650,FL,BscanRate,1,"B-scan Rate"
0022,1658,UL,SurfaceMeshZPixelOffset,1,"Surface Mesh Z-Pixel Offset"
0024,0010,FL,VisualFieldHorizontalExtent,1,"Visual Field Horizontal Extent"
0024,0011,FL,VisualFieldVerticalExtent,1,"Visual Field Vertical Extent"
0024,0012,CS,VisualFieldShape,1,"Visual Field Shape"
0024,0016,SQ,ScreeningTestModeCodeSequence,1,"Screening Test Mode Code Sequence"
0024,0018,FL,MaximumStimulusLuminance,1,"Maximum Stimulus Luminance"
0024,0020,FL,BackgroundLuminance,1,"Background Luminance"
0024,0021,SQ,StimulusColorCodeSequence,1,"Stimulus Color Code Sequence"
0024,0024,SQ,BackgroundIlluminationColorCodeSequence,1,"Background Illumination Color Code Sequence"
0024,0025,FL,StimulusArea,1,"Stimulus Area"
0024,0028,FL,StimulusPresentationTime,1,"Stimulus Presentation Time"
0024,0032,SQ,FixationSequence,1,"Fixation Sequence"
0024,0033,SQ,FixationMonitoringCodeSequence,1,"Fixation Monitoring Code Sequence"
0024,0034,SQ,VisualFieldCatchTrialSequence,1,"Visual Field Catch Trial Sequence"
0024,0035,US,FixationCheckedQuantity,1,"Fixation Checked Quantity"
0024,0036,US,PatientNotProperlyFixatedQuantity,1,"Patient Not Properly Fixated Quantity"
0024,0037,CS,PresentedVisualStimuliDataFlag,1,"Presented Visual Stimuli Data Flag"
0024,0038,US,NumberOfVisualStimuli,1,"Number of Visual Stimuli"
0024,0039,CS,ExcessiveFixationLossesDataFlag,1,"Excessive Fixation Losses Data Flag"
0024,0040,CS,ExcessiveFixationLosses,1,"Excessive Fixation Losses"
0024,0042,US,StimuliRetestingQuantity,1,"Stimuli Retesting Quantity"
0024,0044,LT,CommentsOnPatientPerformanceOfVisualField,1,"Comments on Patient's Performance of Visual Field"
0024,0045,CS,FalseNegativesEstimateFlag,1,"False Negatives Estimate Flag"
0024,0046,FL,FalseNegativesEstimate,1,"False Negatives Estimate"
0024,0048,US,NegativeCatchTrialsQuantity,1,"Negative Catch Trials Quantity"
0024,0050,US,FalseNegativesQuantity,1,"False Negatives Quantity"
0024,0051,CS,ExcessiveFalseNegativesDataFlag,1,"Excessive False Negatives Data Flag"
0024,0052,CS,ExcessiveFalseNegatives,1,"Excessive False Negatives"
0024,0053,CS,FalsePositivesEstimateFlag,1,"False Positives Estimate Flag"
0024,0054,FL,FalsePositivesEstimate,1,"False Positives Estimate"
0024,0055,CS,CatchTrialsDataFlag,1,"Catch Trials Data Flag"
0024,0056,US,PositiveCatchTrialsQuantity,1,"Positive Catch Trials Quantity"
0024,0057,CS,TestPointNormalsDataFlag,1,"Test Point Normals Data Flag"
0024,0058,SQ,TestPointNormalsSequence,1,"Test Point Normals Sequence"
0024,0059,CS,GlobalDeviationProbabilityNormalsFlag,1,"Global Deviation Probability Normals Flag"
0024,0060,US,FalsePositivesQuantity,1,"False Positives Quantity"
0024,0061,CS,ExcessiveFalsePositivesDataFlag,1,"Excessive False Positives Data Flag"
0024,0062,CS,ExcessiveFalsePositives,1,"Excessive False Positives"
0024,0063,CS,VisualFieldTestNormalsFlag,1,"Visual Field Test Normals Flag"
0024,0064,SQ,ResultsNormalsSequence,1,"Results Normals Sequence"
0024,0065,SQ,AgeCorrectedSensitivityDeviationAlgorithmSequence,1,"Age Corrected Sensitivity Deviation Algorithm Sequence"
0024,0066,FL,GlobalDeviationFromNormal,1,"Global Deviation From Normal"
0024,0067,SQ,GeneralizedDefectSensitivityDeviationAlgorithmSequence,1,"Generalized Defect Sensitivity Deviation Algorithm Sequence"
